,go,pv,k,n,N,genes
308,GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.0004724737704259138,53,306,829,APBB1;ASCL2;CAV1;CDK6;CDKN1C;DACH1;DPF2;EOMES;FOXL2;FOXS1;GLI2;HOXA2;HOXA7;HOXB2;HOXB8;HOXD9;ID3;ID4;IRF2BP1;KANK2;MEN1;MXD4;MYOZ1;NCK2;NFIB;NFIX;NR2F1;NR2F2;OSR1;PRMT6;RARG;SMO;SNAI2;SOX14;STAT1;SUFU;TBX21;THRA;TLE5;TWIST1;TXNIP;WNT10B;YY1;ZBTB12;ZFHX4;ZFPM2;ZHX1;ZNF148;ZNF174;ZNF205;ZNF219;ZNF366;ZNF835
254,GO_SYNAPSE_ASSEMBLY,0.0004885390017998159,17,65,829,ADD2;AGRN;CBLN2;DNM3;EFNB2;EPHB3;GABRA1;GPC6;GPM6A;LRFN3;LRRN3;LRTM1;PCDH17;PCDHB13;PCDHB6;SPOCK2;WNT7A
172,GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,0.0004885390017998159,17,65,829,CAV3;EDNRA;GLI2;HOXA5;HOXB7;LRP6;MDK;MMP14;PBX1;PDGFA;PLXNA1;SEMA3C;SEMA3E;SFRP1;SMO;SNAI2;SPRY1
28,GO_HINDLIMB_MORPHOGENESIS,0.00049548575838874,6,11,829,GDF5;HOXD9;OSR1;RARG;TWIST1;WNT7A
375,GO_SEQUENCE_SPECIFIC_DOUBLE_STRANDED_DNA_BINDING,0.0005121657058959059,53,307,829,ASCL2;ATOH1;ATOH8;BATF2;CREB1;CREB3L3;DACH1;DLX5;DPF2;EOMES;ESRRG;FOXF2;FOXL2;FOXS1;GLI1;GLI2;HLF;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXC4;HOXD9;IRF2BP1;LMO4;LMX1B;MCM7;MEOX2;MYCL;NDN;NFIB;NR2F1;NR2F2;OSR1;PBX1;RARG;SNAI2;STAT1;TBX21;THRA;TWIST1;UBTF;YY1;ZBTB12;ZFHX4;ZIC4;ZNF148;ZNF205;ZNF219
9,GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,0.0005143468153979483,21,89,829,DIXDC1;DNM3;DPYSL3;EFNB2;EFNB3;FGF13;HOXA2;ID3;ID4;IRX3;LBX1;MAG;NR2F1;PBX1;PRAG1;SEMA3C;SEMA3E;SEMA4C;SPOCK1;THY1;TRAK2
153,GO_TISSUE_REMODELING,0.0005181872586843702,15,54,829,CAV1;CTHRC1;FLT4;GDF5;HTR1B;IGFBP5;LRP6;LTBP3;MDK;MMP14;NOX4;P3H4;SEMA3C;SFRP1;THBS4
355,GO_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,0.0005185573482676635,8,19,829,CAV3;EFNB2;FZD7;IGF1;PI16;SEMA3C;TGFB2;YY1
191,GO_ENDOCRINE_SYSTEM_DEVELOPMENT,0.0005229039807029894,12,38,829,CDK6;CDKN1C;CREB1;GLI1;GLI2;HOXA5;MAPK3;MDK;MEN1;PBX1;SMO;THRA
161,GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,0.0005376124560209933,45,250,829,AMOTL2;APCDD1;BICC1;CAV1;CDK14;COL1A1;CTHRC1;DACT2;DACT3;DAPK3;DIXDC1;DLX5;FZD2;FZD6;FZD7;FZD8;GLI1;GLI2;GNG2;GPC6;GPRC5B;IGFBP6;ITGA3;LRP6;LZTS2;MDK;MPP2;P2RX6;PRKAA1;RARG;SFRP1;SFRP4;SHISA6;SIAH2;SLC17A7;SMO;SNAI2;SPIN1;TGFB1I1;TLE5;TMEM108;TSPAN12;WNT10B;WNT5B;WNT7A
118,GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.0005565578899296017,56,330,829,ACKR3;ACKR4;ADGRE1;ADRA1B;AGRN;APLN;ARHGEF25;ARHGEF9;AVPR2;BRS3;CAV1;CNGA1;CX3CR1;CXCL11;CXCL9;EDNRA;ENTPD2;FGD1;FZD2;FZD6;FZD7;FZD8;GABRA1;GNG11;GNG2;GPR146;GPRC5B;HTR1B;HTR1F;HTR2A;LMBRD2;LPAR4;NMUR1;NXPH2;NXPH3;OPN1LW;OR13J1;OR1L3;OR2B6;OR2T8;OR5M11;OXGR1;PALM;PDE7B;PDGFRL;PRKD3;PSAPL1;PTGER1;PTGFR;RAMP2;RGS7BP;S1PR5;SMO;SYP;TBXA2R;ZNF219
78,GO_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.0005723713446204355,94,620,829,ACOD1;AGRN;ANG;ANOS1;APLN;AVPR2;BCHE;CA9;CAV1;CAV2;CAV3;CDKN1C;CIB2;CLDN5;COL1A1;COL1A2;COL3A1;COL5A2;CPS1;CREB1;CTDSPL2;CX3CR1;DLX5;DMTN;EMILIN1;ESRP1;ESRRG;F7;FBN1;FGF16;FGF20;FGFR4;FMOD;FSTL1;GABRA1;GDF5;GNG2;GPC1;HCN1;HTR1B;HTR1F;HTR2A;IGF1;IGFBP5;IGFBP7;INSIG2;ITGA3;KANK2;KLHL22;LDOC1;LRP6;LTBP3;MAPK3;MCM7;MDK;MEGF8;MEN1;METTL21C;MMP14;MXRA5;NOX4;NR2F1;NR2F2;NREP;OGG1;PALM;PDGFD;PRKAA1;PTGER1;PTGFR;RAB12;RAMP2;RARG;RDX;SFRP1;SFRP4;SMAD9;SNAI2;SPARC;SPRY1;STAT1;TBXA2R;TGFB1I1;TGFB2;THRA;TMEM108;TRIM71;TXNIP;UFSP2;WNT10B;WNT7A;YY1;ZFYVE9;ZNF366
344,GO_RENAL_SYSTEM_DEVELOPMENT,0.0005875589363542659,22,96,829,ANGPT1;CD34;CDKN1C;DACT2;EFNB2;FBN1;GLI2;HOXB7;ID3;IRX3;ITGA3;KANK2;LZTS2;OSR1;PBX1;PDGFA;PDGFD;SFRP1;SMO;SPRY1;STAT1;TGFB2
217,GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.0006414218727614617,15,55,829,CADM1;CADM3;CDH6;PCDH17;PCDHA1;PCDHA10;PCDHA11;PCDHA2;PCDHA9;PCDHB12;PCDHB13;PCDHB6;PCDHB8;PCDHGA6;PCDHGC5
24,GO_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.000641902991955507,9,24,829,CHADL;EFEMP1;GDF5;GLI2;LTBP3;MDK;RARG;SNAI2;ZNF219
228,GO_MUSCLE_CELL_DIFFERENTIATION,0.0006569017129920584,23,103,829,BVES;CAV2;CAV3;CXCL9;DYRK1B;EFNB2;FZD7;IGF1;IGFBP5;MAPK11;MMP14;MYOZ1;NOX4;PI16;QKI;RAMP2;SEMA4C;SGCB;SMO;TMEM204;TRIM32;WNT10B;YY1
352,GO_CELL_CELL_SIGNALING_BY_WNT,0.0006647917592833115,39,210,829,AMOTL2;APCDD1;BICC1;CAV1;CDK14;COL1A1;CTHRC1;DACT2;DACT3;DAPK3;DIXDC1;DLX5;FZD2;FZD6;FZD7;FZD8;GLI1;GNG2;GPC6;GPRC5B;IGFBP6;ITGA3;LRP6;LZTS2;MDK;PRKAA1;RARG;SFRP1;SFRP4;SHISA6;SIAH2;SNAI2;SPIN1;TGFB1I1;TLE5;TSPAN12;WNT10B;WNT5B;WNT7A
154,GO_SEGMENT_SPECIFICATION,0.0006654585793793066,4,5,829,HOXA2;IRX3;MEOX2;OSR1
149,GO_EAR_MORPHOGENESIS,0.0006808814572983083,12,39,829,ATOH1;ATP8A2;CTHRC1;DLX5;FZD2;FZD6;GLI2;HOXA2;INSIG2;MAPK3;OSR1;TWIST1
289,GO_REGULATORY_REGION_NUCLEIC_ACID_BINDING,0.0006987779014371488,56,333,829,ASCL2;ATOH1;ATOH8;BATF2;CREB1;CREB3L3;DACH1;DLX5;DPF2;EOMES;ESRRG;FOXF2;FOXL2;FOXS1;GLI1;GLI2;HLF;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXC4;HOXD9;IRF2BP1;LMO4;LMX1B;MEN1;MEOX2;MYCL;NDN;NFIB;NR2F1;NR2F2;OSR1;PBX1;RARG;SNAI2;STAT1;TBX21;TEAD2;THRA;TWIST1;UBTF;YY1;ZBTB12;ZFHX4;ZIC4;ZNF148;ZNF174;ZNF205;ZNF219;ZNF835
90,GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID,0.000699264105339227,10,29,829,BRINP3;COL1A1;CREB1;FZD7;HOXA2;OSR1;RARG;TEAD2;WNT10B;WNT5B
126,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,0.0007136824434396289,17,67,829,DCLK1;DLX5;EOMES;EPHB3;GLI2;ID4;LBX1;LMO4;LRP6;MDGA2;NFIB;SFRP1;SMO;SPOCK1;SUFU;WNT7A;ZC4H2
169,GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.000723646794663948,14,50,829,ANGPT1;DENND1B;GAS6;GPRC5B;HLA-F;HLA-G;MAPK3;RAET1G;RSAD2;SPON2;TBX21;TGFB2;TLR3;TRIL
38,GO_OSTEOBLAST_DIFFERENTIATION,0.0007286354318747605,19,79,829,CDK6;COL1A1;CTHRC1;DLX5;GLI1;GLI2;HOXA2;ID3;ID4;IGF1;IGFBP5;MEN1;MRC2;SFRP1;SMO;SNAI2;SUFU;TWIST1;WNT10B
142,GO_NEURON_MIGRATION,0.0007887368414490164,15,56,829,ATOH1;COL3A1;DCLK1;FGF13;GAS6;GPM6A;ITGA3;MDK;NDN;NR2F2;POMGNT2;SOX14;SPOCK1;TWIST1;UNK
179,GO_MUSCLE_SYSTEM_PROCESS,0.0008198199447095181,28,137,829,ADRA1B;ATP8A2;CAMK2G;CAV1;CAV3;DAPK3;EDNRA;FGF13;GAMT;GUCY1A1;HTR2A;IGF1;IGFBP5;KCNJ12;KCNN2;MYH1;MYH14;MYH2;MYL1;MYOZ1;NMUR1;P2RX6;PI16;RCSD1;SNTA1;SSPN;TBXA2R;YY1
171,GO_CELLULAR_COMPONENT_MORPHOGENESIS,0.0008399390963744476,67,418,829,AGRN;ANOS1;APBB1;ATOH1;ATP8A2;BVES;CASS4;CAV3;CDH6;COL6A2;CREB1;CUL7;DACT2;DAPK3;DBN1;DCLK1;DLX5;DMTN;DNM3;EFNB2;EFNB3;EPHA6;EPHB3;FAM171A1;FGD1;FGF13;FRMD6;FRY;FZD7;GLI2;GPC1;GPM6A;HOXA2;LAMB4;LLGL1;LRATD1;LRTM1;MAG;MAPK3;MDK;MEGF8;METRN;MYH14;MYOZ1;NDN;NFIB;NOX4;NRTN;PALM;PLXNA1;PRAG1;PSPN;RDX;RHOJ;SCARA3;SEMA3C;SEMA3E;SEMA4C;SMO;SPARC;TGFB1I1;TGFB2;THY1;TMEM108;TRAK2;UNK;WNT7A
49,GO_KIDNEY_EPITHELIUM_DEVELOPMENT,0.0008769262221710138,12,40,829,CD34;EFNB2;HOXB7;IRX3;KANK2;LZTS2;OSR1;PBX1;SFRP1;SMO;SPRY1;STAT1
42,GO_EXTRACELLULAR_MATRIX_ASSEMBLY,0.0008990605687727329,6,12,829,COL1A2;EFEMP2;EMILIN1;GAS6;LAMB4;RAMP2
141,GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,0.0009062190244773418,9,25,829,FREM1;HOXA2;INSIG2;MEGF8;MMP14;MMP16;RAB23;TGFB2;TWIST1
384,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,0.0009255527474628458,93,621,829,ASCL2;ATOH1;ATOH8;BATF2;BEND6;CITED4;CREB1;CREB3L3;CSRNP3;DACH1;DBX2;DLX5;DPF2;DYRK1B;EOMES;ESRRG;FOXF2;FOXL2;FOXS1;GLI1;GLI2;GTF2A1L;HLF;HLX;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXB8;HOXC4;HOXD9;ID3;ID4;IRF2BP1;IRX3;KLF14;LBX1;LMO4;LMX1B;MED22;MEOX2;MXD4;MYCL;MYRF;NDN;NFIB;NFIX;NPAS3;NR2F1;NR2F2;OLIG1;OSR1;PBX1;RARG;SIAH2;SLC2A4RG;SMAD9;SNAI2;SOX14;STAT1;SUFU;TBX21;TCF23;TEAD2;TERF1;TGFB1I1;THRA;TLE5;TRIM32;TWIST1;UBTF;VGLL1;YY1;ZBED9;ZBTB12;ZBTB22;ZFHX4;ZFPM2;ZHX1;ZIC4;ZNF14;ZNF148;ZNF174;ZNF205;ZNF219;ZNF282;ZNF366;ZNF768;ZNF835
91,GO_SPROUTING_ANGIOGENESIS,0.0009297877044779274,11,35,829,ANGPT1;CARD10;CLEC14A;EFNB2;ESM1;FLT4;MEOX2;RAMP2;RHOJ;SEMA3E;TBXA2R
285,GO_HEPARIN_BINDING,0.0010037682112259952,16,63,829,ADAMTS5;ANG;ANOS1;CCDC80;COL5A1;CXCL11;ECM2;FBN1;FGFR4;FSTL1;LRTM1;LXN;MDK;PRSS57;SFRP1;THBS4
80,GO_DIGESTIVE_SYSTEM_DEVELOPMENT,0.001010587361293785,13,46,829,CDKN1C;COL3A1;CPS1;EPHB3;FOXF2;GLI1;GLI2;HLX;HOXA5;MEGF8;SFRP1;SMO;TGFB2
226,GO_EPITHELIAL_CELL_DIFFERENTIATION,0.001031429729407428,42,236,829,ATOH1;ATOH8;BFSP1;CAV1;CD34;CDK6;CDKN1C;CLDN5;CPS1;CREB1;DACT2;DLX5;ESRP1;FOXL2;FRMD6;FZD2;FZD7;GLI1;HOXA5;HOXA7;HOXB5;ID3;KRT24;KRTAP5-6;MEN1;MYCL;NFIB;NR2F2;OSR1;PSAPL1;RARG;RDX;SFRP4;SMO;STAT1;TGFB1I1;TGM1;THRA;TXNIP;WNT10B;WNT5B;WNT7A
215,GO_NEURON_PROJECTION_GUIDANCE,0.0010537401748107354,22,100,829,AGRN;ANOS1;ATOH1;DLX5;EFNB2;EFNB3;EPHA6;EPHB3;GLI2;GPC1;HOXA2;LRTM1;MAPK3;MEGF8;NFIB;NRTN;PLXNA1;PSPN;SEMA3C;SEMA3E;SEMA4C;SMO
243,GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.0010537401748107354,22,100,829,CADM1;CADM3;CDH6;CLDN5;GPC6;KIFAP3;LRFN3;MAG;PCDH17;PCDHA1;PCDHA10;PCDHA11;PCDHA2;PCDHA9;PCDHB12;PCDHB13;PCDHB6;PCDHB8;PCDHGA6;PCDHGC5;SCARF2;TGFB2
183,GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.0010796515980625104,80,522,829,ACOD1;AGRN;ANOS1;APLN;AVPR2;CAV1;CAV2;CAV3;CDKN1C;CIB2;CLDN5;COL1A1;COL1A2;COL3A1;COL5A2;CPS1;CREB1;CTDSPL2;CX3CR1;DLX5;DMTN;EMILIN1;ESRP1;ESRRG;FBN1;FGF16;FGF20;FGFR4;FMOD;FSTL1;GABRA1;GDF5;GNG2;GPC1;HCN1;HTR1B;HTR1F;HTR2A;IGF1;IGFBP5;IGFBP7;ITGA3;KANK2;KLHL22;LDOC1;LTBP3;MAPK3;MCM7;MEGF8;MEN1;METTL21C;NOX4;NR2F1;NR2F2;NREP;PALM;PDGFD;PRKAA1;PTGER1;PTGFR;RAB12;RAMP2;RARG;RDX;SFRP1;SFRP4;SMAD9;SNAI2;SPRY1;STAT1;TGFB1I1;TGFB2;THRA;TMEM108;TRIM71;UFSP2;WNT10B;WNT7A;ZFYVE9;ZNF366
259,GO_EYE_MORPHOGENESIS,0.0011073791848004836,14,52,829,ATP8A2;COL5A1;COL5A2;EFEMP1;FBN1;FOXF2;FOXL2;HCN1;LRP6;RARG;THY1;TSPAN12;TWIST1;YY1
70,GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.0011178411151348902,12,41,829,ANGPT1;GPRC5B;HLA-F;HLA-G;MAPK3;RAET1G;RSAD2;SPON2;TBX21;TGFB2;TLR3;TRIL
57,GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,0.0011178411151348902,12,41,829,ANGPT1;CAV3;DCLK1;DCLK3;DMTN;LZTS2;RAB23;SIRT4;SUFU;SVIP;TERF1;TMEM98
147,GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.0011705154221096049,15,58,829,BVES;CAV3;CREB1;EFNB2;FGF20;FZD7;GLI1;IGF1;MAPK11;NOX4;PI16;SGCB;TGFB2;YY1;ZFPM2
181,GO_DEVELOPMENTAL_CELL_GROWTH,0.0012148732910850174,17,70,829,CAV3;DBN1;DCLK1;FGF13;FOXL2;IGF1;MAG;MEGF8;NDN;PI16;PLXNA1;RARG;SEMA3C;SEMA3E;SEMA4C;TMEM108;YY1
98,GO_BONE_REMODELING,0.0012524551715311517,9,26,829,CTHRC1;GDF5;HTR1B;LRP6;LTBP3;MDK;NOX4;P3H4;SFRP1
266,GO_CHROMATIN,0.0012709705497661887,63,394,829,ASCL2;ATOH1;ATOH8;BATF2;CBX1;CREB1;CREB3L3;CSRNP3;DBX2;DLX5;DPF2;EOMES;ESRRG;FOXF2;FOXL2;FOXS1;H2BS1;H3C13;H4C11;HLF;HLX;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXB8;HOXC4;HOXD9;IRX3;KLF14;LBX1;LMX1B;MCM7;MEN1;MEOX2;MXD4;MYCL;NFIB;NFIX;NPAS3;OLIG1;OSR1;PBX1;RARG;SMAD9;SNAI2;SOX14;STAT1;TCF23;TEAD2;THRA;TWIST1;XRCC1;YY1;ZBTB22;ZFHX4;ZFPM2;ZHX1;ZNF174
354,GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS,0.0013134008577059594,70,448,829,APBB1;ASCL2;ATOH8;BEND5;BEND6;CAV1;CBX1;CDK6;CDKN1C;CREB1;DACH1;DPF2;EOMES;FOXF2;FOXL2;FOXS1;GAS6;GLI2;H3C13;H4C11;HOXA2;HOXA7;HOXB2;HOXB8;HOXD9;ID3;ID4;IRF2BP1;KANK2;MEN1;MXD4;MYOZ1;NCK2;NFIB;NFIX;NR2F1;NR2F2;OSR1;PPM1F;PRMT6;RARG;SFRP1;SIAH2;SMO;SNAI2;SOX14;STAT1;SUFU;TBX21;TCEAL7;THRA;TLE5;TNFRSF4;TWIST1;TXNIP;WNT10B;WWP1;YY1;ZBTB12;ZFHX4;ZFPM2;ZHX1;ZNF148;ZNF174;ZNF205;ZNF219;ZNF253;ZNF282;ZNF366;ZNF835
359,GO_NEGATIVE_REGULATION_OF_GASTRULATION,0.0013295523927298854,3,3,829,COL5A1;COL5A2;FZD7
319,GO_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION,0.0013295523927298854,3,3,829,GLI1;GLI2;SMO
372,GO_PROTEIN_XYLOSYLTRANSFERASE_ACTIVITY,0.0013295523927298854,3,3,829,POGLUT2;POGLUT3;XYLT2
338,GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION,0.0013295523927298854,3,3,829,CREB1;NFIB;THRA
330,GO_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,0.0013295523927298854,3,3,829,ATOH1;ESRP1;MYCL
167,GO_CELL_FATE_COMMITMENT,0.0013298362078012782,20,89,829,ATOH1;EOMES;ESRP1;FGF13;FZD7;GAS1;GLI2;HOXA2;LBX1;LMO4;NR2F2;OLIG1;SFRP1;SMO;SUFU;TBX21;TGFB1I1;WNT10B;WNT5B;WNT7A
45,GO_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.0013434233908297178,29,148,829,APCDD1;BICC1;CAV1;CDK14;COL1A1;CTHRC1;DACT2;DACT3;DAPK3;DIXDC1;DLX5;FZD6;FZD7;GLI1;GPRC5B;IGFBP6;ITGA3;LRP6;LZTS2;MDK;SFRP1;SFRP4;SHISA6;SIAH2;SNAI2;SPIN1;TLE5;WNT10B;WNT5B
275,GO_NEURON_PROJECTION_MEMBRANE,0.0013740494812267043,7,17,829,GABRA1;LAMP5;MPP2;PALM;SGCE;SHISA6;THY1
295,GO_SCAVENGER_RECEPTOR_ACTIVITY,0.0013740494812267043,7,17,829,ACKR3;ACKR4;HHIPL1;PRG4;SCARA3;SCARB2;SCARF2
55,GO_CARTILAGE_MORPHOGENESIS,0.0013763783382392703,5,9,829,COL6A2;HOXA5;LRP6;SCARA3;SNAI2
269,GO_COMPLEX_OF_COLLAGEN_TRIMERS,0.0013763783382392703,5,9,829,COL1A1;COL1A2;COL3A1;COL5A1;COL5A2
303,GO_WNT_ACTIVATED_RECEPTOR_ACTIVITY,0.0013763783382392703,5,9,829,FZD2;FZD6;FZD7;FZD8;LRP6
298,GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING,0.0013763783382392703,5,9,829,ESM1;IGFALS;IGFBP5;IGFBP6;IGFBP7
89,GO_EAR_DEVELOPMENT,0.0014374327980756013,17,71,829,ATOH1;ATP8A2;CTHRC1;DLX5;ESRP1;FGF20;FZD2;FZD6;GLI2;HOXA2;INSIG2;MAPK3;MYCL;OSR1;SPARC;TGFB2;TWIST1
370,GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,0.001515176753737494,6,13,829,COL1A1;COL1A2;COL3A1;COL5A1;COL5A2;COL6A2
286,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.00162389374284274,8,22,829,EFEMP1;EFNB3;EPHA6;EPHB3;FGFR4;FLT4;PDGFRL;TIE1
300,GO_DOUBLE_STRANDED_DNA_BINDING,0.00164668352220819,56,345,829,ASCL2;ATOH1;ATOH8;BATF2;CREB1;CREB3L3;DACH1;DLX5;DPF2;EOMES;ESRRG;FOXF2;FOXL2;FOXS1;GLI1;GLI2;HLF;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXC4;HOXD9;IRF2BP1;LMO4;LMX1B;MCM7;MEN1;MEOX2;MYCL;NDN;NFIB;NR2F1;NR2F2;OSR1;PBX1;RARG;SNAI2;STAT1;SYCP1;TBX21;TERF1;THRA;TWIST1;UBTF;YY1;ZBTB12;ZFHX4;ZIC4;ZNF148;ZNF205;ZNF219
306,GO_SEQUENCE_SPECIFIC_DNA_BINDING,0.001680311871829599,67,429,829,ASCL2;ATOH1;ATOH8;BATF2;CREB1;CREB3L3;CSRNP3;DACH1;DBX2;DLX5;DPF2;EOMES;ESRRG;FOXF2;FOXL2;FOXS1;GLI1;GLI2;HLF;HLX;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXB8;HOXC4;HOXD9;IRF2BP1;IRX3;KLF14;LBX1;LMO4;LMX1B;MCM7;MEOX2;MYCL;MYRF;NDN;NFIB;NR2F1;NR2F2;OSR1;PBX1;RARG;SIRT3;SNAI2;SOX14;STAT1;TBX21;TEAD2;TERF1;THRA;TWIST1;UBTF;YY1;ZBTB12;ZFHX4;ZIC4;ZNF148;ZNF174;ZNF205;ZNF219;ZNF768
283,GO_SULFUR_COMPOUND_BINDING,0.001693171275479803,23,110,829,ADAMTS5;AGRN;ANG;ANOS1;CCDC80;CD34;CHST12;COL5A1;CXCL11;DBT;DPYSL3;ECM2;FBN1;FGF20;FGFR4;FSTL1;LANCL1;LRTM1;LXN;MDK;PRSS57;SFRP1;THBS4
299,GO_GROWTH_FACTOR_ACTIVITY,0.0016970729453655634,15,60,829,EFEMP1;FGF13;FGF16;FGF20;GDF5;GFER;IGF1;KITLG;MDK;NRTN;PDGFA;PDGFD;PSPN;TGFB2;THBS4
205,GO_HEART_GROWTH,0.0016979308153155757,9,27,829,CAV3;FGF20;GLI1;IGF1;MAPK11;PI16;TGFB2;YY1;ZFPM2
53,GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.0017094095705392073,16,66,829,ANG;APLN;CAV2;DLX5;FLT4;FZD7;IGF1;MDK;OSR1;SFRP1;SMO;TGM1;THBS4;TWIST1;VASH2;WNT7A
185,GO_RESPONSE_TO_RETINOIC_ACID,0.0017652441710786675,12,43,829,BRINP3;COL1A1;CREB1;FZD7;HOXA2;IGFBP7;OSR1;RARG;TEAD2;TIE1;WNT10B;WNT5B
50,GO_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT,0.001822006958412286,4,6,829,CD34;OSR1;SMO;STAT1
371,GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE,0.001822006958412286,4,6,829,CHADL;FMOD;PRG4;TUFT1
7,GO_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT,0.001822006958412286,4,6,829,BVES;SEMA3C;SNAI2;TWIST1
3,GO_DENTATE_GYRUS_DEVELOPMENT,0.001822006958412286,4,6,829,CDK6;MDK;SMO;TMEM108
224,GO_NOTOCHORD_DEVELOPMENT,0.001822006958412286,4,6,829,GLI1;GLI2;ID3;TEAD2
106,GO_POSITIVE_REGULATION_OF_CELL_ADHESION,0.0018537035765833626,29,151,829,ANGPT1;CASS4;CAV1;CCDC80;CD47;CDK6;CYTH3;DMTN;ECM2;EDIL3;EFNB2;EFNB3;EGFL6;EMILIN1;GLI2;GRAP2;HLA-G;HLX;IGF1;ITGA3;KIFAP3;MDK;NCK2;PPM1F;SFRP1;SPOCK2;TGFB2;THY1;TMIGD2
58,GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.001909203728841044,13,49,829,COL1A1;CUL7;DACT3;EOMES;FOXF2;LRP6;MDK;SFRP1;SNAI2;SPRY1;TGFB1I1;TGFB2;TWIST1
150,GO_RESPONSE_TO_LIPID,0.001940970375011086,57,355,829,ACOD1;BCHE;BRINP3;CA9;CACTIN;CAV1;COL1A1;CPS1;CREB1;CX3CR1;CXCL11;CXCL9;ESRRG;F7;FZD7;GNG2;HOXA2;HTR1B;ID3;IGFBP7;INSIG2;KANK2;LDOC1;LOXL1;LRP6;MAPK3;MDK;METTL21C;MLC1;NFKBIL1;NR2F1;NR2F2;OGG1;OSR1;PRKAA1;PTGER1;PTGFR;RAMP2;RARG;SFRP1;SMO;SNAI2;SPARC;SPON2;TBXA2R;TEAD2;TGFB1I1;TGFB2;THRA;TIE1;TXNIP;UFSP2;WNT10B;WNT5B;WNT7A;YY1;ZNF366
67,GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.001970000841564885,11,38,829,CAV3;FGF13;MAG;MAPK11;MYOZ1;PI16;SEMA3C;SEMA3E;SEMA4C;SFRP1;YY1
223,GO_NEPHRON_DEVELOPMENT,0.001970000841564885,11,38,829,ANGPT1;CD34;HOXB7;IRX3;ITGA3;LZTS2;OSR1;PBX1;PDGFD;SMO;STAT1
109,GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS,0.001992742984381493,14,55,829,CDK6;DPF2;FBN1;H4C11;HLA-G;HLX;HOXA5;HOXA7;HOXB8;IL17D;MDK;SFRP1;TBX21;TLR3
136,GO_NOTCH_SIGNALING_PATHWAY,0.002021794551578326,16,67,829,ATOH1;BEND6;CDH6;CDK6;CHAC1;LLGL1;MDK;MMP14;NEURL1B;PBX1;PRAG1;SNAI2;STAT1;TGFB2;TSPAN15;TSPAN5
